listing_nickname,building,rev_mo,launch_date,end_date
MS406,marina,2019-01-31T08:00:00Z,2018-09-01T07:00:00Z,2019-12-31T08:00:00Z
MS406,marina,2019-02-28T08:00:00Z,2018-09-01T07:00:00Z,2019-12-31T08:00:00Z
MS406,marina,2019-03-31T07:00:00Z,2018-09-01T07:00:00Z,2019-12-31T08:00:00Z
MS406,marina,2019-04-30T07:00:00Z,2018-09-01T07:00:00Z,2019-12-31T08:00:00Z
MS406,marina,2019-05-31T07:00:00Z,2018-09-01T07:00:00Z,2019-12-31T08:00:00Z
MS406,marina,2019-06-30T07:00:00Z,2018-09-01T07:00:00Z,2019-12-31T08:00:00Z
MS406,marina,2019-07-31T07:00:00Z,2018-09-01T07:00:00Z,2019-12-31T08:00:00Z
MS406,marina,2019-08-31T07:00:00Z,2018-09-01T07:00:00Z,2019-12-31T08:00:00Z
MS406,marina,2019-09-30T07:00:00Z,2018-09-01T07:00:00Z,2019-12-31T08:00:00Z
MS406,marina,2019-10-31T07:00:00Z,2018-09-01T07:00:00Z,2019-12-31T08:00:00Z
MS406,marina,2019-11-30T08:00:00Z,2018-09-01T07:00:00Z,2019-12-31T08:00:00Z
MS406,marina,2019-12-31T08:00:00Z,2018-09-01T07:00:00Z,2019-12-31T08:00:00Z
MS407,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS407,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS407,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS407,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS407,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS407,marina,2019-12-31T08:00:00Z,2019-12-31T08:00:00Z,2019-12-31T08:00:00Z
MS508,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS508,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS508,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS508,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS508,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS508,marina,2019-12-31T08:00:00Z,2019-12-31T08:00:00Z,2019-12-31T08:00:00Z
MS509,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS509,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS509,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS509,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS509,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS509,marina,2019-12-31T08:00:00Z,2019-12-31T08:00:00Z,2019-12-31T08:00:00Z
MS510,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS510,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS510,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS510,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS510,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS510,marina,2018-08-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS510,marina,2018-09-30T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS510,marina,2018-10-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS510,marina,2018-11-30T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS510,marina,2018-12-31T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS510,marina,2019-01-31T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS510,marina,2019-02-28T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS510,marina,2019-03-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS510,marina,2019-04-30T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS510,marina,2019-05-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS510,marina,2019-06-30T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS510,marina,2019-07-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS510,marina,2019-08-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS510,marina,2019-09-30T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS510,marina,2019-10-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS510,marina,2019-11-30T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS510,marina,2019-12-31T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS511,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS511,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS511,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS511,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS511,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS511,marina,2018-08-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS511,marina,2018-09-30T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS511,marina,2018-10-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS511,marina,2018-11-30T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS511,marina,2018-12-31T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS511,marina,2019-01-31T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS511,marina,2019-02-28T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS511,marina,2019-03-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS511,marina,2019-04-30T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS511,marina,2019-05-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS511,marina,2019-06-30T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS511,marina,2019-07-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS511,marina,2019-08-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS511,marina,2019-09-30T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS511,marina,2019-10-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS511,marina,2019-11-30T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS511,marina,2019-12-31T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS512,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS512,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS512,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS512,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS512,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS512,marina,2018-09-30T07:00:00Z,2018-09-25T07:00:00Z,2019-12-31T08:00:00Z
MS512,marina,2018-10-31T07:00:00Z,2018-09-25T07:00:00Z,2019-12-31T08:00:00Z
MS512,marina,2018-11-30T08:00:00Z,2018-09-25T07:00:00Z,2019-12-31T08:00:00Z
MS512,marina,2018-12-31T08:00:00Z,2018-09-25T07:00:00Z,2019-12-31T08:00:00Z
MS512,marina,2019-01-31T08:00:00Z,2018-09-25T07:00:00Z,2019-12-31T08:00:00Z
MS512,marina,2019-02-28T08:00:00Z,2018-09-25T07:00:00Z,2019-12-31T08:00:00Z
MS512,marina,2019-03-31T07:00:00Z,2018-09-25T07:00:00Z,2019-12-31T08:00:00Z
MS512,marina,2019-04-30T07:00:00Z,2018-09-25T07:00:00Z,2019-12-31T08:00:00Z
MS512,marina,2019-05-31T07:00:00Z,2018-09-25T07:00:00Z,2019-12-31T08:00:00Z
MS512,marina,2019-06-30T07:00:00Z,2018-09-25T07:00:00Z,2019-12-31T08:00:00Z
MS512,marina,2019-07-31T07:00:00Z,2018-09-25T07:00:00Z,2019-12-31T08:00:00Z
MS512,marina,2019-08-31T07:00:00Z,2018-09-25T07:00:00Z,2019-12-31T08:00:00Z
MS512,marina,2019-09-30T07:00:00Z,2018-09-25T07:00:00Z,2019-12-31T08:00:00Z
MS512,marina,2019-10-31T07:00:00Z,2018-09-25T07:00:00Z,2019-12-31T08:00:00Z
MS512,marina,2019-11-30T08:00:00Z,2018-09-25T07:00:00Z,2019-12-31T08:00:00Z
MS512,marina,2019-12-31T08:00:00Z,2018-09-25T07:00:00Z,2019-12-31T08:00:00Z
MS513,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS513,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS513,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS513,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS513,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS513,marina,2018-08-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS513,marina,2018-09-30T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS513,marina,2018-10-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS513,marina,2018-11-30T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS513,marina,2018-12-31T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS513,marina,2019-01-31T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS513,marina,2019-02-28T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS513,marina,2019-03-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS513,marina,2019-04-30T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS513,marina,2019-05-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS513,marina,2019-06-30T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS513,marina,2019-07-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS513,marina,2019-08-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS513,marina,2019-09-30T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS513,marina,2019-10-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS513,marina,2019-11-30T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS513,marina,2019-12-31T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS514,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS514,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS514,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS514,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS514,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS514,marina,2018-08-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS514,marina,2018-09-30T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS514,marina,2018-10-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS514,marina,2018-11-30T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS514,marina,2018-12-31T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS514,marina,2019-01-31T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS514,marina,2019-02-28T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS514,marina,2019-03-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS514,marina,2019-04-30T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS514,marina,2019-05-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS514,marina,2019-06-30T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS514,marina,2019-07-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS514,marina,2019-08-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS514,marina,2019-09-30T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS514,marina,2019-10-31T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS514,marina,2019-11-30T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS514,marina,2019-12-31T08:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z
MS515,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS515,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS515,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS515,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS515,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS515,marina,2018-09-30T07:00:00Z,2018-09-11T07:00:00Z,2019-12-31T08:00:00Z
MS515,marina,2018-10-31T07:00:00Z,2018-09-11T07:00:00Z,2019-12-31T08:00:00Z
MS515,marina,2018-11-30T08:00:00Z,2018-09-11T07:00:00Z,2019-12-31T08:00:00Z
MS515,marina,2018-12-31T08:00:00Z,2018-09-11T07:00:00Z,2019-12-31T08:00:00Z
MS515,marina,2019-01-31T08:00:00Z,2018-09-11T07:00:00Z,2019-12-31T08:00:00Z
MS515,marina,2019-02-28T08:00:00Z,2018-09-11T07:00:00Z,2019-12-31T08:00:00Z
MS515,marina,2019-03-31T07:00:00Z,2018-09-11T07:00:00Z,2019-12-31T08:00:00Z
MS515,marina,2019-04-30T07:00:00Z,2018-09-11T07:00:00Z,2019-12-31T08:00:00Z
MS515,marina,2019-05-31T07:00:00Z,2018-09-11T07:00:00Z,2019-12-31T08:00:00Z
MS515,marina,2019-06-30T07:00:00Z,2018-09-11T07:00:00Z,2019-12-31T08:00:00Z
MS515,marina,2019-07-31T07:00:00Z,2018-09-11T07:00:00Z,2019-12-31T08:00:00Z
MS515,marina,2019-08-31T07:00:00Z,2018-09-11T07:00:00Z,2019-12-31T08:00:00Z
MS515,marina,2019-09-30T07:00:00Z,2018-09-11T07:00:00Z,2019-12-31T08:00:00Z
MS515,marina,2019-10-31T07:00:00Z,2018-09-11T07:00:00Z,2019-12-31T08:00:00Z
MS515,marina,2019-11-30T08:00:00Z,2018-09-11T07:00:00Z,2019-12-31T08:00:00Z
MS515,marina,2019-12-31T08:00:00Z,2018-09-11T07:00:00Z,2019-12-31T08:00:00Z
MS516,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS516,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS516,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS516,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS516,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS516,marina,2019-12-31T08:00:00Z,2019-12-31T08:00:00Z,2019-12-31T08:00:00Z
MS517,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS517,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS517,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS517,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS517,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS517,marina,2018-09-30T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS517,marina,2018-10-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS517,marina,2018-11-30T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS517,marina,2018-12-31T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS517,marina,2019-01-31T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS517,marina,2019-02-28T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS517,marina,2019-03-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS517,marina,2019-04-30T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS517,marina,2019-05-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS517,marina,2019-06-30T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS517,marina,2019-07-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS517,marina,2019-08-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS517,marina,2019-09-30T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS517,marina,2019-10-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS517,marina,2019-11-30T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS517,marina,2019-12-31T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS518,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS518,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS518,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS518,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS518,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS518,marina,2018-09-30T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS518,marina,2018-10-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS518,marina,2018-11-30T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS518,marina,2018-12-31T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS518,marina,2019-01-31T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS518,marina,2019-02-28T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS518,marina,2019-03-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS518,marina,2019-04-30T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS518,marina,2019-05-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS518,marina,2019-06-30T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS518,marina,2019-07-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS518,marina,2019-08-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS518,marina,2019-09-30T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS518,marina,2019-10-31T07:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS518,marina,2019-11-30T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS518,marina,2019-12-31T08:00:00Z,2018-09-07T07:00:00Z,2019-12-31T08:00:00Z
MS519,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS519,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS519,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS519,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS519,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS519,marina,2018-09-30T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS519,marina,2018-10-31T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS519,marina,2018-11-30T08:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS519,marina,2018-12-31T08:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS519,marina,2019-01-31T08:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS519,marina,2019-02-28T08:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS519,marina,2019-03-31T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS519,marina,2019-04-30T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS519,marina,2019-05-31T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS519,marina,2019-06-30T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS519,marina,2019-07-31T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS519,marina,2019-08-31T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS519,marina,2019-09-30T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS519,marina,2019-10-31T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS519,marina,2019-11-30T08:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS519,marina,2019-12-31T08:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS520,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS520,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS520,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS520,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS520,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS520,marina,2018-09-30T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS520,marina,2018-10-31T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS520,marina,2018-11-30T08:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS520,marina,2018-12-31T08:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS520,marina,2019-01-31T08:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS520,marina,2019-02-28T08:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS520,marina,2019-03-31T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS520,marina,2019-04-30T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS520,marina,2019-05-31T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS520,marina,2019-06-30T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS520,marina,2019-07-31T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS520,marina,2019-08-31T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS520,marina,2019-09-30T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS520,marina,2019-10-31T07:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS520,marina,2019-11-30T08:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS520,marina,2019-12-31T08:00:00Z,2018-09-04T07:00:00Z,2019-12-31T08:00:00Z
MS609,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS609,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS609,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS609,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS609,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS609,marina,2019-12-31T08:00:00Z,2019-12-31T08:00:00Z,2019-12-31T08:00:00Z
MS610,marina,2018-01-31T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS610,marina,2018-02-28T08:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS610,marina,2018-03-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS610,marina,2018-04-30T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS610,marina,2018-05-31T07:00:00Z,2018-01-15T08:00:00Z,2018-05-09T07:00:00Z
MS610,marina,2018-09-30T07:00:00Z,2018-09-03T07:00:00Z,2019-12-31T08:00:00Z
MS610,marina,2018-10-31T07:00:00Z,2018-09-03T07:00:00Z,2019-12-31T08:00:00Z
MS610,marina,2018-11-30T08:00:00Z,2018-09-03T07:00:00Z,2019-12-31T08:00:00Z
MS610,marina,2018-12-31T08:00:00Z,2018-09-03T07:00:00Z,2019-12-31T08:00:00Z
MS610,marina,2019-01-31T08:00:00Z,2018-09-03T07:00:00Z,2019-12-31T08:00:00Z
MS610,marina,2019-02-28T08:00:00Z,2018-09-03T07:00:00Z,2019-12-31T08:00:00Z
MS610,marina,2019-03-31T07:00:00Z,2018-09-03T07:00:00Z,2019-12-31T08:00:00Z
